orderItemId,orderId,variantId,quantity,price
23701,9452,43973,2,88000
23702,9453,106879,1,63000
23703,9453,76764,1,78000
23704,9453,202564,3,95000
23705,9453,146691,3,85000
23706,9454,144959,2,76000
23707,9454,174655,2,72000
23708,9454,92745,1,67000
23709,9454,4275,3,28000
23710,9455,189962,3,38000
23711,9455,239421,1,50000
23712,9456,108970,1,24000
23713,9457,181741,2,46000
23714,9457,5204,2,91000
23715,9457,75156,2,69000
23716,9458,173720,3,73000
23717,9458,149052,1,39000
23718,9458,67208,1,65000
23719,9458,96280,2,66000
23720,9459,126506,3,86000
23721,9459,71006,3,24000
23722,9459,225698,3,55000
23723,9460,126358,3,62000
23724,9460,12286,1,86000
23725,9461,102649,1,31000
23726,9461,141578,3,99000
23727,9462,71765,1,29000
23728,9462,21808,2,37000
23729,9462,205802,3,98000
23730,9462,83353,3,47000
23731,9463,186409,1,57000
23732,9464,38827,2,40000
23733,9464,208006,3,90000
23734,9465,62831,2,82000
23735,9465,222409,2,77000
23736,9465,184822,2,41000
23737,9465,221373,2,67000
23738,9466,179244,1,29000
23739,9467,49280,3,79000
23740,9468,226489,2,57000
23741,9468,202041,1,28000
23742,9469,56776,1,67000
23743,9470,80705,1,79000
23744,9471,66534,2,36000
23745,9471,169846,1,87000
23746,9472,3569,1,61000
23747,9473,220284,2,32000
23748,9473,133551,1,51000
23749,9474,37026,3,86000
23750,9475,82356,1,40000
23751,9475,60891,2,80000
23752,9475,67273,3,62000
23753,9475,118507,1,61000
23754,9476,222597,2,91000
23755,9476,110477,1,44000
23756,9476,29376,1,52000
23757,9477,104388,1,55000
23758,9477,142094,3,93000
23759,9478,199257,1,94000
23760,9478,203645,3,59000
23761,9479,70300,2,83000
23762,9480,82728,3,32000
23763,9480,198665,3,44000
23764,9480,226637,1,58000
23765,9480,90247,2,91000
23766,9481,83980,2,35000
23767,9481,222339,2,66000
23768,9481,141440,1,48000
23769,9482,168578,1,52000
23770,9482,127098,2,32000
23771,9482,51986,1,47000
23772,9483,126471,1,32000
23773,9483,133375,3,74000
23774,9483,389,2,28000
23775,9484,162624,1,21000
23776,9484,235777,3,56000
23777,9484,85797,1,94000
23778,9484,68094,1,39000
23779,9485,217612,2,42000
23780,9485,133888,1,77000
23781,9485,168172,3,20000
23782,9485,85330,2,57000
23783,9486,79383,3,66000
23784,9486,88467,2,42000
23785,9486,87943,3,48000
23786,9487,145981,3,73000
23787,9487,103253,2,66000
23788,9487,36977,1,83000
23789,9487,147699,3,84000
23790,9488,134756,3,51000
23791,9488,44384,3,29000
23792,9488,43976,2,88000
23793,9488,233522,2,23000
23794,9489,132623,3,83000
23795,9489,167262,2,26000
23796,9489,208949,1,56000
23797,9490,218602,3,61000
23798,9491,197280,1,95000
23799,9491,139148,2,86000
23800,9491,233030,3,51000
23801,9491,51739,2,49000
23802,9492,205258,2,64000
23803,9492,100263,1,60000
23804,9493,187472,3,25000
23805,9494,88933,1,74000
23806,9494,77279,1,81000
23807,9494,73377,1,98000
23808,9495,125361,3,30000
23809,9495,238803,2,60000
23810,9495,119881,3,65000
23811,9496,84476,1,20000
23812,9496,228419,3,34000
23813,9496,200873,1,77000
23814,9497,54362,1,83000
23815,9497,47236,2,23000
23816,9497,59815,2,30000
23817,9498,208498,3,80000
23818,9498,143992,3,45000
23819,9498,52977,2,82000
23820,9499,201858,3,55000
23821,9500,193918,2,58000
23822,9501,90659,3,37000
23823,9501,1061,3,22000
23824,9501,160762,3,84000
23825,9502,197615,3,78000
23826,9502,98221,3,52000
23827,9502,91572,3,56000
23828,9503,204872,2,89000
23829,9503,96483,1,67000
23830,9503,176677,2,39000
23831,9504,2043,3,44000
23832,9504,112161,1,29000
23833,9504,210538,2,90000
23834,9504,204018,2,40000
23835,9505,151446,2,23000
23836,9505,187813,2,30000
23837,9506,230727,3,30000
23838,9506,8292,1,87000
23839,9506,7572,2,86000
23840,9506,110636,2,82000
23841,9507,178489,1,50000
23842,9508,156935,3,37000
23843,9508,52507,2,55000
23844,9508,156777,1,43000
23845,9508,111553,2,95000
23846,9509,110325,2,21000
23847,9510,179597,2,90000
23848,9510,181021,3,87000
23849,9510,107588,1,28000
23850,9510,232866,3,84000
23851,9511,127709,1,82000
23852,9512,126379,2,60000
23853,9512,177757,1,30000
23854,9512,228955,3,75000
23855,9512,111320,2,73000
23856,9513,165241,2,39000
23857,9513,205091,2,70000
23858,9513,130295,1,76000
23859,9513,135319,3,66000
23860,9514,2011,3,98000
23861,9514,151462,1,45000
23862,9515,115048,3,20000
23863,9515,163754,1,37000
23864,9515,36850,2,46000
23865,9516,135314,1,99000
23866,9516,206510,1,75000
23867,9517,118665,2,38000
23868,9518,69872,1,27000
23869,9518,61315,3,75000
23870,9519,236547,2,48000
23871,9519,28707,2,78000
23872,9520,132448,1,22000
23873,9520,51281,1,30000
23874,9521,67358,2,79000
23875,9522,123052,1,87000
23876,9522,37140,3,33000
23877,9522,53333,1,50000
23878,9522,1043,1,86000
23879,9523,3582,2,28000
23880,9523,131966,3,85000
23881,9524,114966,3,63000
23882,9524,74192,2,50000
23883,9525,232139,1,38000
23884,9526,80828,3,39000
23885,9526,165046,2,45000
23886,9526,93629,1,35000
23887,9526,28574,3,78000
23888,9527,201927,2,88000
23889,9528,235618,2,88000
23890,9529,14768,2,76000
23891,9530,154926,1,33000
23892,9530,59848,1,46000
23893,9530,79234,2,86000
23894,9530,196674,3,41000
23895,9531,2801,3,81000
23896,9531,97009,1,89000
23897,9531,217985,2,46000
23898,9532,113865,3,71000
23899,9533,65154,3,23000
23900,9533,4381,3,24000
23901,9533,188735,2,34000
23902,9534,166417,1,36000
23903,9534,143160,3,22000
23904,9534,77558,1,84000
23905,9534,4005,3,64000
23906,9535,55404,2,30000
23907,9535,216299,2,32000
23908,9535,216077,3,95000
23909,9535,130858,1,40000
23910,9536,220190,2,50000
23911,9536,174641,3,89000
23912,9536,200841,1,82000
23913,9537,83042,3,29000
23914,9538,81647,3,79000
23915,9538,220181,1,34000
23916,9538,87620,1,58000
23917,9539,157481,1,40000
23918,9539,181785,3,79000
23919,9539,139229,1,90000
23920,9540,218363,3,52000
23921,9540,9818,2,27000
23922,9541,193658,2,72000
23923,9541,71350,1,98000
23924,9541,860,3,34000
23925,9541,154775,3,27000
23926,9542,86179,2,36000
23927,9542,80816,3,99000
23928,9543,137895,2,81000
23929,9543,39665,3,73000
23930,9544,10483,1,64000
23931,9544,116628,2,98000
23932,9544,3683,2,98000
23933,9544,159023,2,65000
23934,9545,60797,1,82000
23935,9545,76285,3,53000
23936,9545,231655,2,75000
23937,9545,155968,1,90000
23938,9546,137001,3,83000
23939,9546,8741,3,91000
23940,9547,83116,2,98000
23941,9547,168435,3,29000
23942,9548,130729,1,76000
23943,9548,12074,1,55000
23944,9549,65844,3,38000
23945,9549,226729,1,87000
23946,9549,147050,2,83000
23947,9549,197408,3,23000
23948,9550,5656,1,44000
23949,9550,130872,2,69000
23950,9550,114663,3,83000
23951,9550,11140,2,62000
23952,9551,89863,1,70000
23953,9551,194409,1,71000
23954,9552,103884,3,94000
23955,9552,79233,1,76000
23956,9552,120515,1,42000
23957,9552,164327,1,55000
23958,9553,11822,2,91000
23959,9553,160845,1,54000
23960,9554,91295,1,75000
23961,9554,90212,2,59000
23962,9554,178413,1,55000
23963,9555,70829,1,48000
23964,9555,207287,3,86000
23965,9555,177031,1,48000
23966,9556,51649,1,90000
23967,9556,154061,3,71000
23968,9556,144104,2,56000
23969,9557,103432,3,71000
23970,9557,152231,3,94000
23971,9557,91983,1,57000
23972,9558,12185,1,35000
23973,9558,137208,1,55000
23974,9558,203827,2,42000
23975,9559,36814,2,84000
23976,9560,219224,3,95000
23977,9561,20379,1,59000
23978,9561,3560,2,23000
23979,9561,37603,3,74000
23980,9562,172322,2,78000
23981,9562,233479,1,27000
23982,9562,101567,3,27000
23983,9562,64159,3,43000
23984,9563,155811,3,70000
23985,9564,234431,1,28000
23986,9564,69600,3,23000
23987,9564,107711,2,22000
23988,9565,148238,2,45000
23989,9565,14955,3,61000
23990,9566,190990,3,72000
23991,9566,70919,1,36000
23992,9566,207530,2,60000
23993,9566,159634,3,53000
23994,9567,147544,3,57000
23995,9567,17532,3,99000
23996,9567,69888,3,26000
23997,9567,209856,3,29000
23998,9568,143198,2,41000
23999,9568,75572,3,73000
24000,9568,133796,1,86000
24001,9569,8534,1,44000
24002,9569,105165,2,90000
24003,9569,139116,3,81000
24004,9569,77576,2,55000
24005,9570,165795,3,45000
24006,9570,143533,2,80000
24007,9571,93903,3,38000
24008,9571,98476,2,90000
24009,9572,111608,2,72000
24010,9572,194380,1,72000
24011,9572,50162,2,59000
24012,9573,205258,1,43000
24013,9574,19462,2,94000
24014,9574,35538,2,58000
24015,9574,89994,2,74000
24016,9575,191384,2,84000
24017,9575,220593,1,41000
24018,9575,91194,1,89000
24019,9576,201789,3,59000
24020,9576,18705,1,66000
24021,9577,127826,2,81000
24022,9578,129499,2,66000
24023,9578,212785,2,79000
24024,9578,109430,3,54000
24025,9579,91726,3,39000
24026,9580,194494,3,22000
24027,9580,46099,3,88000
24028,9580,133854,3,82000
24029,9580,52050,1,46000
24030,9581,144730,2,79000
24031,9581,216113,1,40000
24032,9582,71226,3,78000
24033,9582,136845,1,66000
24034,9583,127687,3,31000
24035,9583,201645,3,31000
24036,9583,21412,1,88000
24037,9583,97965,2,58000
24038,9584,68209,2,20000
24039,9584,33552,3,27000
24040,9584,193345,1,99000
24041,9585,224848,3,58000
24042,9585,190184,2,37000
24043,9585,160031,3,88000
24044,9585,90203,2,58000
24045,9586,238588,2,33000
24046,9586,221784,2,21000
24047,9586,113731,1,41000
24048,9587,141164,3,63000
24049,9587,188281,3,71000
24050,9587,57272,2,78000
24051,9588,220135,1,36000
24052,9589,227231,1,66000
24053,9589,150720,3,46000
24054,9590,89840,3,81000
24055,9591,13528,2,44000
24056,9592,234128,2,29000
24057,9592,155285,1,53000
24058,9592,190060,1,98000
24059,9593,66641,2,50000
24060,9594,208360,1,68000
24061,9594,53111,1,33000
24062,9595,52431,3,85000
24063,9595,26274,2,29000
24064,9596,89469,3,86000
24065,9596,217443,1,34000
24066,9596,44552,2,35000
24067,9596,138373,3,95000
24068,9597,45103,1,90000
24069,9597,187113,3,56000
24070,9597,123922,1,82000
24071,9598,44331,1,43000
24072,9598,140169,2,92000
24073,9598,102652,1,61000
24074,9598,147578,3,89000
24075,9599,213971,2,65000
24076,9599,136624,2,78000
24077,9600,227640,2,75000
24078,9600,76850,3,57000
24079,9601,135427,1,39000
24080,9601,65466,1,61000
24081,9602,173892,1,30000
24082,9602,213482,3,95000
24083,9603,181763,1,41000
24084,9603,18771,2,65000
24085,9603,39038,3,90000
24086,9604,209359,1,40000
24087,9604,192719,2,62000
24088,9605,128120,3,95000
24089,9606,29805,2,36000
24090,9607,228568,2,41000
24091,9607,80617,3,29000
24092,9608,35149,2,41000
24093,9608,36964,3,53000
24094,9609,116638,3,31000
24095,9609,24928,2,57000
24096,9609,146073,2,28000
24097,9609,33733,3,27000
24098,9610,84666,1,34000
24099,9610,141362,1,91000
24100,9610,128153,2,29000
24101,9611,209717,3,29000
24102,9611,161645,1,56000
24103,9611,37245,2,35000
24104,9611,165390,1,67000
24105,9612,208947,1,61000
24106,9612,224452,1,36000
24107,9613,69174,3,43000
24108,9614,212754,3,28000
24109,9615,34400,3,83000
24110,9615,218718,2,65000
24111,9616,218503,1,29000
24112,9616,157259,3,44000
24113,9616,210047,3,41000
24114,9617,239116,2,24000
24115,9617,227218,1,81000
24116,9617,34319,2,67000
24117,9617,139251,2,25000
24118,9618,38827,2,49000
24119,9618,204100,2,63000
24120,9618,121814,3,84000
24121,9618,65614,2,75000
24122,9619,68288,2,40000
24123,9619,116708,1,79000
24124,9620,106688,2,83000
24125,9621,36833,3,96000
24126,9621,117867,1,22000
24127,9621,132927,1,67000
24128,9622,1095,2,65000
24129,9622,133322,3,41000
24130,9622,138243,1,60000
24131,9623,22334,3,35000
24132,9623,81012,2,91000
24133,9623,107755,2,75000
24134,9624,1746,3,34000
24135,9624,71176,1,23000
24136,9625,89016,1,55000
24137,9625,142780,3,67000
24138,9625,178100,2,32000
24139,9625,12639,1,76000
24140,9626,6855,2,31000
24141,9626,59105,3,34000
24142,9626,32681,3,70000
24143,9627,191452,1,47000
24144,9627,215407,3,48000
24145,9627,236270,1,90000
24146,9628,108112,3,87000
24147,9629,95021,2,37000
24148,9629,113544,1,32000
24149,9629,159144,2,48000
24150,9630,66732,3,38000
24151,9630,198812,1,69000
24152,9631,127732,2,94000
24153,9631,34929,2,27000
24154,9631,42013,3,37000
24155,9631,168140,2,83000
24156,9632,172602,3,67000
24157,9633,10992,1,66000
24158,9634,114018,3,67000
24159,9634,74561,1,60000
24160,9634,21482,1,54000
24161,9635,203903,1,89000
24162,9635,172790,3,82000
24163,9635,159516,1,75000
24164,9635,230670,3,37000
24165,9636,184682,2,78000
24166,9636,239152,3,80000
24167,9636,55353,1,55000
24168,9636,234621,3,70000
24169,9637,116533,2,52000
24170,9637,59030,2,38000
24171,9638,42544,3,88000
24172,9638,122128,1,77000
24173,9638,65774,3,28000
24174,9639,177677,3,69000
24175,9639,213573,3,97000
24176,9639,197915,1,41000
24177,9639,24999,1,94000
24178,9640,139515,3,73000
24179,9641,84618,3,21000
24180,9642,191761,2,49000
24181,9642,93001,2,57000
24182,9642,25927,2,31000
24183,9642,90950,3,42000
24184,9643,175672,3,63000
24185,9644,184787,3,79000
24186,9644,236580,3,37000
24187,9644,173052,2,49000
24188,9645,95319,2,87000
24189,9646,232382,3,85000
24190,9647,150153,3,21000
24191,9647,31733,2,83000
24192,9647,153065,1,23000
24193,9648,71793,2,52000
24194,9648,87321,1,46000
24195,9648,21886,1,67000
24196,9649,107451,2,97000
24197,9649,92738,1,89000
24198,9650,102005,1,28000
24199,9651,17702,1,63000
24200,9652,228346,1,29000
24201,9652,62486,3,76000
24202,9652,65304,2,45000
24203,9652,120173,2,96000
24204,9653,201328,3,98000
24205,9653,4664,1,23000
24206,9653,86586,3,29000
24207,9653,163968,1,84000
24208,9654,65987,1,78000
24209,9655,63821,2,27000
24210,9655,76613,3,69000
24211,9656,213594,2,63000
24212,9657,172662,2,26000
24213,9657,107234,2,96000
24214,9658,48576,1,24000
24215,9658,37446,1,41000
24216,9658,205373,3,96000
24217,9659,220150,1,47000
24218,9659,217422,3,44000
24219,9659,89557,1,52000
24220,9660,70867,3,74000
24221,9661,45552,3,45000
24222,9661,1316,1,74000
24223,9661,225690,1,50000
24224,9662,115358,3,34000
24225,9663,62481,2,82000
24226,9664,217927,2,31000
24227,9664,5471,3,40000
24228,9665,149130,2,71000
24229,9666,3982,1,21000
24230,9667,83563,1,27000
24231,9667,170976,1,95000
24232,9667,72064,1,45000
24233,9668,214592,3,25000
24234,9668,5264,1,29000
24235,9668,26102,2,32000
24236,9669,55231,1,57000
24237,9669,71802,3,21000
24238,9669,67203,3,28000
24239,9669,125658,1,38000
24240,9670,70755,3,61000
24241,9670,102000,1,41000
24242,9670,130743,2,78000
24243,9671,211683,1,65000
24244,9671,24768,3,64000
24245,9671,177553,2,63000
24246,9672,183816,3,76000
24247,9673,19128,2,43000
24248,9673,3232,2,54000
24249,9674,238593,3,26000
24250,9675,17137,3,74000
24251,9675,179415,1,24000
24252,9675,1963,3,64000
24253,9675,167519,3,30000
24254,9676,12338,1,70000
24255,9676,205179,3,44000
24256,9677,66670,2,66000
24257,9677,238993,1,83000
24258,9678,3666,1,77000
24259,9678,14954,1,78000
24260,9678,3438,2,98000
24261,9679,99209,3,52000
24262,9679,218792,3,46000
24263,9679,37881,1,51000
24264,9680,172586,3,40000
24265,9680,17843,1,77000
24266,9681,47428,2,67000
24267,9681,186947,2,57000
24268,9681,5974,1,22000
24269,9682,206130,2,31000
24270,9682,134403,3,59000
24271,9683,142752,3,44000
24272,9683,197149,2,54000
24273,9683,192528,3,24000
24274,9683,225313,1,87000
24275,9684,39333,1,55000
24276,9684,62796,2,93000
24277,9684,122341,2,54000
24278,9684,70063,2,91000
24279,9685,171820,1,27000
24280,9685,206002,1,72000
24281,9685,130329,2,77000
24282,9685,184776,1,45000
24283,9686,105828,1,72000
24284,9686,112066,1,31000
24285,9687,53193,2,73000
24286,9688,54187,1,80000
24287,9688,231436,1,63000
24288,9688,227362,2,73000
24289,9688,33505,3,35000
24290,9689,235603,1,95000
24291,9689,28527,1,30000
24292,9690,204100,3,25000
24293,9690,208849,2,56000
24294,9690,67418,3,50000
24295,9691,171289,1,75000
24296,9691,4182,2,72000
24297,9692,228260,1,75000
24298,9692,110626,3,20000
24299,9692,119302,1,41000
24300,9692,186332,1,93000
24301,9693,90422,3,83000
24302,9693,80100,2,89000
24303,9693,28382,1,62000
24304,9693,151610,1,27000
24305,9694,94923,2,44000
24306,9694,233455,3,62000
24307,9694,203826,1,43000
24308,9694,152323,2,49000
24309,9695,102307,2,33000
24310,9695,80549,3,73000
24311,9696,116177,2,75000
24312,9697,88107,2,65000
24313,9697,208609,1,57000
24314,9698,40858,3,92000
24315,9698,45970,1,74000
24316,9699,89724,3,76000
24317,9699,154735,2,94000
24318,9700,218444,1,77000
24319,9700,159454,3,95000
24320,9700,59067,3,83000
24321,9700,59721,1,84000
24322,9701,122343,3,95000
24323,9701,60479,2,66000
24324,9702,31541,1,98000
24325,9703,67350,2,44000
24326,9703,38655,2,44000
24327,9703,87948,2,61000
24328,9703,153536,3,23000
24329,9704,67055,3,47000
24330,9704,60845,3,69000
24331,9704,34767,2,65000
24332,9705,176918,2,45000
24333,9705,36460,1,65000
24334,9706,21229,1,33000
24335,9707,199927,2,38000
24336,9707,206328,3,78000
24337,9708,52268,2,95000
24338,9708,167532,1,72000
24339,9708,9203,3,70000
24340,9708,29943,1,73000
24341,9709,49345,1,68000
24342,9709,219057,2,81000
24343,9710,44479,3,81000
24344,9711,229350,1,27000
24345,9711,211124,1,46000
24346,9712,204947,2,58000
24347,9712,102378,2,79000
24348,9712,21110,1,20000
24349,9713,126895,1,68000
24350,9713,26165,1,49000
24351,9713,80290,2,53000
24352,9713,114876,1,30000
24353,9714,159291,1,24000
24354,9714,226852,1,35000
24355,9715,210881,2,42000
24356,9715,30401,3,52000
24357,9715,3534,3,22000
24358,9715,103734,3,21000
24359,9716,72134,3,96000
24360,9716,60186,3,96000
24361,9716,105251,1,72000
24362,9716,40335,3,55000
24363,9717,219988,3,78000
24364,9717,196690,2,31000
24365,9717,42283,2,49000
24366,9717,120306,1,40000
24367,9718,124075,2,29000
24368,9719,54354,3,88000
24369,9719,200952,2,28000
24370,9719,239859,2,73000
24371,9719,82314,1,38000
24372,9720,65191,1,69000
24373,9720,4597,3,46000
24374,9721,74595,2,83000
24375,9721,67950,3,54000
24376,9721,203515,1,45000
24377,9721,12647,2,22000
24378,9722,169205,1,95000
24379,9723,79979,1,53000
24380,9723,168031,1,45000
24381,9723,231993,2,92000
24382,9723,218139,3,81000
24383,9724,239231,2,96000
24384,9725,1771,2,88000
24385,9726,7238,2,33000
24386,9726,142660,1,46000
24387,9726,45268,3,59000
24388,9726,1023,3,54000
24389,9727,132532,2,87000
24390,9727,151629,3,20000
24391,9727,123214,1,28000
24392,9727,179074,2,56000
24393,9728,93087,1,43000
24394,9728,145160,2,79000
24395,9729,79318,1,97000
24396,9729,131973,2,83000
24397,9729,145114,1,25000
24398,9730,94292,2,68000
24399,9730,54147,2,64000
24400,9730,80566,2,62000
24401,9730,11569,1,41000
24402,9731,81582,1,63000
24403,9731,100555,3,60000
24404,9731,216936,2,97000
24405,9732,13300,2,28000
24406,9733,73932,3,71000
24407,9734,130389,3,51000
24408,9734,125100,2,69000
24409,9734,140204,2,55000
24410,9735,53250,1,48000
24411,9735,30675,1,85000
24412,9735,155402,1,40000
24413,9735,18675,1,82000
24414,9736,157756,2,46000
24415,9737,204934,1,96000
24416,9737,61872,3,79000
24417,9737,31991,1,92000
24418,9737,197808,1,33000
24419,9738,144304,2,27000
24420,9738,59528,1,75000
24421,9738,214656,1,94000
24422,9738,228349,1,44000
24423,9739,174424,1,80000
24424,9740,204133,2,79000
24425,9740,103642,1,62000
24426,9740,148123,2,98000
24427,9740,145305,2,56000
24428,9741,34200,3,70000
24429,9741,129747,1,33000
24430,9742,89307,1,64000
24431,9742,26692,2,41000
24432,9742,210383,1,95000
24433,9742,150367,3,23000
24434,9743,154932,1,21000
24435,9744,153416,3,98000
24436,9745,211080,3,58000
24437,9745,92679,1,47000
24438,9745,141921,1,65000
24439,9745,151668,1,82000
24440,9746,140917,3,66000
24441,9746,42356,2,22000
24442,9746,171455,2,34000
24443,9746,181449,3,28000
24444,9747,139676,1,31000
24445,9747,75121,1,53000
24446,9747,216382,1,63000
24447,9748,218034,1,32000
24448,9748,226033,1,48000
24449,9749,61993,2,82000
24450,9749,26094,2,62000
24451,9749,233277,2,39000
24452,9749,35522,3,81000
24453,9750,161360,2,62000
24454,9750,174240,1,54000
24455,9751,206565,3,41000
24456,9752,212238,1,88000
24457,9753,130508,1,49000
24458,9754,185260,1,98000
24459,9755,183490,2,64000
24460,9755,189738,2,76000
24461,9756,147400,1,48000
24462,9757,64051,3,58000
24463,9757,131062,1,49000
24464,9757,64911,1,31000
24465,9757,19257,2,42000
24466,9758,136011,2,29000
24467,9758,169946,1,69000
24468,9758,199081,1,84000
24469,9758,86244,2,89000
24470,9759,75323,3,78000
24471,9759,89740,1,96000
24472,9760,71295,3,47000
24473,9761,177009,1,95000
24474,9761,166448,1,89000
24475,9761,155889,2,52000
24476,9762,195030,1,83000
24477,9762,24192,2,37000
24478,9762,123029,3,53000
24479,9763,228365,2,75000
24480,9764,148017,1,51000
24481,9764,64704,3,95000
24482,9765,63950,1,96000
24483,9765,153130,1,36000
24484,9765,22513,3,85000
24485,9765,196738,3,72000
24486,9766,211609,2,46000
24487,9766,90894,1,21000
24488,9766,47823,3,24000
24489,9767,144581,2,46000
24490,9767,16944,2,63000
24491,9768,69292,3,54000
24492,9768,81846,1,62000
24493,9768,8258,1,83000
24494,9769,58068,3,22000
24495,9769,179083,3,30000
24496,9769,50201,1,48000
24497,9770,107266,3,78000
24498,9770,61875,2,65000
24499,9770,99856,3,80000
24500,9770,129105,1,83000
24501,9771,83727,3,51000
24502,9771,229174,2,75000
24503,9771,150908,2,81000
24504,9772,42805,2,48000
24505,9773,114555,1,39000
24506,9773,214725,3,70000
24507,9773,94386,1,48000
24508,9774,226693,2,81000
24509,9774,199604,3,39000
24510,9775,213228,2,21000
24511,9776,19277,1,32000
24512,9776,37942,3,55000
24513,9776,46641,2,29000
24514,9776,121070,3,63000
24515,9777,91660,2,96000
24516,9777,95929,2,41000
24517,9777,54661,1,50000
24518,9778,159552,1,44000
24519,9779,201760,3,70000
24520,9779,22517,1,47000
24521,9779,55011,2,60000
24522,9779,124265,3,22000
24523,9780,174948,3,49000
24524,9780,73123,3,24000
24525,9781,207138,2,25000
24526,9782,13023,2,67000
24527,9782,23331,1,35000
24528,9782,16390,1,24000
24529,9782,145991,1,92000
24530,9783,163157,2,20000
24531,9783,35976,3,46000
24532,9783,229961,1,85000
24533,9784,16891,3,38000
24534,9784,115828,1,85000
24535,9785,61481,2,52000
24536,9786,8940,1,89000
24537,9786,233965,3,39000
24538,9787,4152,3,22000
24539,9787,183764,3,33000
24540,9787,133513,1,77000
24541,9788,132165,1,59000
24542,9788,27318,1,54000
24543,9788,107809,1,83000
24544,9788,157955,1,64000
24545,9789,137277,3,58000
24546,9789,193757,1,88000
24547,9790,55508,2,62000
24548,9790,217004,2,27000
24549,9790,120985,1,49000
24550,9790,113501,1,25000
24551,9791,63601,3,64000
24552,9791,25196,2,38000
24553,9791,33285,2,91000
24554,9792,47972,2,42000
24555,9792,55351,3,53000
24556,9792,155553,2,91000
24557,9793,134076,1,61000
24558,9793,142265,2,46000
24559,9793,153282,3,78000
24560,9794,213173,2,46000
24561,9794,94939,3,91000
24562,9795,122766,3,39000
24563,9795,38197,3,56000
24564,9796,186069,3,44000
24565,9797,66533,1,39000
24566,9797,43836,3,45000
24567,9797,7587,1,50000
24568,9797,54328,2,72000
24569,9798,27700,1,77000
24570,9799,153665,2,45000
24571,9799,95192,3,80000
24572,9800,211743,1,36000
24573,9800,234620,1,57000
24574,9800,113688,1,36000
24575,9800,57295,2,62000
24576,9801,16093,3,88000
24577,9801,207370,3,67000
24578,9802,183775,2,76000
24579,9802,84777,3,66000
24580,9802,203190,3,40000
24581,9803,60822,2,27000
24582,9803,213602,2,22000
24583,9803,231879,1,42000
24584,9803,49864,3,41000
24585,9804,75976,3,86000
24586,9804,219610,2,66000
24587,9805,83509,3,34000
24588,9805,101828,3,54000
24589,9806,84601,3,88000
24590,9806,213828,3,47000
24591,9806,111417,2,67000
24592,9806,134880,2,56000
24593,9807,223096,3,57000
24594,9808,45822,1,37000
24595,9808,191151,1,76000
24596,9809,214171,3,97000
24597,9809,68951,1,83000
24598,9809,110540,1,54000
24599,9810,88790,1,50000
24600,9810,154629,2,62000
24601,9810,92152,1,57000
24602,9811,222581,3,46000
24603,9811,23477,2,26000
24604,9812,89013,3,51000
24605,9812,40955,2,63000
24606,9812,147422,1,79000
24607,9812,137746,2,74000
24608,9813,5041,2,64000
24609,9813,11462,1,23000
24610,9813,18335,2,48000
24611,9813,36832,1,30000
24612,9814,38708,2,66000
24613,9814,217296,1,58000
24614,9814,168907,3,36000
24615,9814,56452,1,64000
24616,9815,66007,3,46000
24617,9815,219276,3,22000
24618,9815,228087,3,35000
24619,9815,131442,2,79000
24620,9816,60527,1,57000
24621,9816,152187,3,34000
24622,9817,103425,1,43000
24623,9817,8562,1,28000
24624,9818,56582,1,76000
24625,9818,43649,2,34000
24626,9818,105291,2,72000
24627,9819,212235,2,65000
24628,9819,91378,3,92000
24629,9819,200402,2,89000
24630,9819,7197,3,63000
24631,9820,65879,1,48000
24632,9821,105117,2,48000
24633,9822,162417,2,41000
24634,9822,44380,1,56000
24635,9823,147966,3,46000
24636,9823,41235,1,30000
24637,9824,113960,3,75000
24638,9825,185580,3,20000
24639,9825,158677,2,66000
24640,9825,8319,1,93000
24641,9826,61173,1,80000
24642,9827,217098,1,74000
24643,9828,191697,2,45000
24644,9829,40298,3,85000
24645,9829,176881,3,67000
24646,9829,7141,3,86000
24647,9829,65929,3,81000
24648,9830,12037,1,91000
24649,9830,88062,1,46000
24650,9830,180334,3,29000
24651,9831,171321,2,87000
24652,9831,120815,1,89000
24653,9831,168297,1,96000
24654,9832,112749,3,90000
24655,9833,32792,3,92000
24656,9833,43808,1,79000
24657,9834,103283,3,26000
24658,9834,6300,2,86000
24659,9835,90001,2,26000
24660,9835,100463,2,94000
24661,9835,148401,3,88000
24662,9836,118769,1,85000
24663,9836,135730,2,26000
24664,9836,124964,3,51000
24665,9837,137877,1,74000
24666,9838,120056,2,28000
24667,9838,180513,3,30000
24668,9839,13389,1,51000
24669,9839,78606,3,49000
24670,9840,31157,3,92000
24671,9840,233644,3,29000
24672,9841,37500,1,41000
24673,9841,61580,1,94000
24674,9842,49879,1,66000
24675,9843,127999,2,73000
24676,9844,109108,1,30000
24677,9844,34309,2,42000
24678,9845,103061,2,89000
24679,9845,65542,3,51000
24680,9845,163846,3,62000
24681,9845,40697,1,25000
24682,9846,213955,1,97000
24683,9846,88945,3,66000
24684,9846,195277,1,69000
24685,9847,176816,3,66000
24686,9847,55838,3,20000
24687,9847,207953,1,75000
24688,9848,90402,3,73000
24689,9848,122102,2,98000
24690,9849,158775,1,49000
24691,9849,86365,1,81000
24692,9849,96423,3,65000
24693,9850,144517,2,60000
24694,9851,112436,3,76000
24695,9851,167782,3,50000
24696,9852,147248,3,86000
24697,9852,184352,1,95000
24698,9852,30554,3,70000
