variantID,productID,size,color,priceVariant,stock
146498,7325,XL,Red,7000,37,
146499,7325,XL,Blue,6000,52,
146500,7325,XL,Gray,6000,15,
146501,7326,S,Black,70500,39,
146502,7326,S,White,25850,30,
146503,7326,S,Red,65800,53,
146504,7326,S,Blue,37600,40,
146505,7326,S,Gray,39950,35,
146506,7326,M,Black,35250,35,
146507,7326,M,White,61100,46,
146508,7326,M,Red,61100,18,
146509,7326,M,Blue,70500,43,
146510,7326,M,Gray,49350,49,
146511,7326,L,Black,30549,57,
146512,7326,L,White,30549,44,
146513,7326,L,Red,25850,42,
146514,7326,L,Blue,35250,42,
146515,7326,L,Gray,61100,15,
146516,7326,XL,Black,25850,27,
146517,7326,XL,White,37600,17,
146518,7326,XL,Red,56400,32,
146519,7326,XL,Blue,49350,53,
146520,7326,XL,Gray,35250,58,
146521,7327,S,Black,24700,42,
146522,7327,S,White,27550,53,
146523,7327,S,Red,14250,10,
146524,7327,S,Blue,28500,24,
146525,7327,S,Gray,28500,32,
146526,7327,M,Black,21850,30,
146527,7327,M,White,13300,24,
146528,7327,M,Red,20900,57,
146529,7327,M,Blue,28500,35,
146530,7327,M,Gray,13300,54,
146531,7327,L,Black,21850,49,
146532,7327,L,White,23750,32,
146533,7327,L,Red,12349,47,
146534,7327,L,Blue,12349,10,
146535,7327,L,Gray,10450,46,
146536,7327,XL,Black,21850,48,
146537,7327,XL,White,27550,13,
146538,7327,XL,Red,28500,26,
146539,7327,XL,Blue,16150,47,
146540,7327,XL,Gray,15200,49,
146541,7328,S,Black,43400,27,
146542,7328,S,White,58900,37,
146543,7328,S,Red,37200,42,
146544,7328,S,Blue,37200,50,
146545,7328,S,Gray,40299,52,
146546,7328,M,Black,65100,43,
146547,7328,M,White,55800,10,
146548,7328,M,Red,46500,21,
146549,7328,M,Blue,43400,28,
146550,7328,M,Gray,74400,13,
146551,7328,L,Black,89900,26,
146552,7328,L,White,83700,12,
146553,7328,L,Red,80600,25,
146554,7328,L,Blue,37200,37,
146555,7328,L,Gray,37200,45,
146556,7328,XL,Black,43400,37,
146557,7328,XL,White,40299,47,
146558,7328,XL,Red,80600,54,
146559,7328,XL,Blue,52700,48,
146560,7328,XL,Gray,68200,16,
146561,7329,S,Black,71400,19,
146562,7329,S,White,25500,29,
146563,7329,S,Red,76500,56,
146564,7329,S,Blue,61200,45,
146565,7329,S,Gray,35700,54,
146566,7329,M,Black,33149,15,
146567,7329,M,White,73950,58,
146568,7329,M,Red,53550,47,
146569,7329,M,Blue,30600,38,
146570,7329,M,Gray,30600,39,
146571,7329,L,Black,56100,55,
146572,7329,L,White,73950,37,
146573,7329,L,Red,76500,50,
146574,7329,L,Blue,63750,26,
146575,7329,L,Gray,25500,27,
146576,7329,XL,Black,73950,25,
146577,7329,XL,White,38250,19,
146578,7329,XL,Red,76500,18,
146579,7329,XL,Blue,35700,51,
146580,7329,XL,Gray,58649,19,
146581,7330,S,Black,90000,46,
146582,7330,S,White,97500,16,
146583,7330,S,Red,52500,30,
146584,7330,S,Blue,60000,13,
146585,7330,S,Gray,112500,31,
146586,7330,M,Black,78750,50,
146587,7330,M,White,41250,29,
146588,7330,M,Red,56250,49,
146589,7330,M,Blue,37500,45,
146590,7330,M,Gray,90000,50,
146591,7330,L,Black,97500,55,
146592,7330,L,White,82500,49,
146593,7330,L,Red,45000,30,
146594,7330,L,Blue,60000,21,
146595,7330,L,Gray,63750,40,
146596,7330,XL,Black,97500,51,
146597,7330,XL,White,86250,39,
146598,7330,XL,Red,97500,57,
146599,7330,XL,Blue,112500,13,
146600,7330,XL,Gray,48749,37,
146601,7331,S,Black,40850,12,
146602,7331,S,White,27949,45,
146603,7331,S,Red,30099,42,
146604,7331,S,Blue,60199,43,
146605,7331,S,Gray,32250,10,
146606,7331,M,Black,40850,50,
146607,7331,M,White,30099,17,
146608,7331,M,Red,30099,21,
146609,7331,M,Blue,25800,38,
146610,7331,M,Gray,34400,34,
146611,7331,L,Black,34400,31,
146612,7331,L,White,23650,48,
146613,7331,L,Red,38700,30,
146614,7331,L,Blue,53750,53,
146615,7331,L,Gray,55900,38,
146616,7331,XL,Black,25800,20,
146617,7331,XL,White,62350,51,
146618,7331,XL,Red,21500,44,
146619,7331,XL,Blue,36550,40,
146620,7331,XL,Gray,60199,53,
146621,7332,S,Black,95449,26,
146622,7332,S,White,107900,38,
146623,7332,S,Red,107900,28,
146624,7332,S,Blue,112050,38,
146625,7332,S,Gray,53949,12,
146626,7332,M,Black,87150,41,
146627,7332,M,White,120350,45,
146628,7332,M,Red,58099,23,
146629,7332,M,Blue,66400,30,
146630,7332,M,Gray,49800,13,
146631,7332,L,Black,116199,22,
146632,7332,L,White,120350,38,
146633,7332,L,Red,91300,50,
146634,7332,L,Blue,70550,24,
146635,7332,L,Gray,116199,35,
146636,7332,XL,Black,91300,31,
146637,7332,XL,White,95449,13,
146638,7332,XL,Red,78850,44,
146639,7332,XL,Blue,49800,33,
146640,7332,XL,Gray,53949,29,
146641,7333,S,Black,22100,17,
146642,7333,S,White,9350,17,
146643,7333,S,Red,22100,50,
146644,7333,S,Blue,8500,29,
146645,7333,S,Gray,8500,34,
146646,7333,M,Black,17850,28,
146647,7333,M,White,18700,49,
146648,7333,M,Red,12750,53,
146649,7333,M,Blue,20400,34,
146650,7333,M,Gray,15300,17,
146651,7333,L,Black,11900,51,
146652,7333,L,White,10200,30,
146653,7333,L,Red,25500,48,
146654,7333,L,Blue,15300,19,
146655,7333,L,Gray,18700,34,
146656,7333,XL,Black,16150,59,
146657,7333,XL,White,22100,15,
146658,7333,XL,Red,19550,52,
146659,7333,XL,Blue,22100,33,
146660,7333,XL,Gray,10200,52,
146661,7334,S,Black,24200,57,
146662,7334,S,White,30799,10,
146663,7334,S,Red,12100,45,
146664,7334,S,Blue,24200,18,
146665,7334,S,Gray,26400,54,
146666,7334,M,Black,20900,44,
146667,7334,M,White,15399,55,
146668,7334,M,Red,27500,57,
146669,7334,M,Blue,33000,43,
146670,7334,M,Gray,29700,24,
146671,7334,L,Black,11000,36,
146672,7334,L,White,12100,58,
146673,7334,L,Red,33000,29,
146674,7334,L,Blue,15399,41,
146675,7334,L,Gray,24200,34,
146676,7334,XL,Black,18700,20,
146677,7334,XL,White,15399,34,
146678,7334,XL,Red,29700,46,
146679,7334,XL,Blue,14299,57,
146680,7334,XL,Gray,19800,33,
146681,7335,S,Black,86400,35,
146682,7335,S,White,104400,56,
146683,7335,S,Red,36000,44,
146684,7335,S,Blue,46799,25,
146685,7335,S,Gray,82800,53,
146686,7335,M,Black,100800,36,
146687,7335,M,White,57600,10,
146688,7335,M,Red,108000,26,
146689,7335,M,Blue,43200,27,
146690,7335,M,Gray,97200,50,
146691,7335,L,Black,100800,58,
146692,7335,L,White,61200,38,
146693,7335,L,Red,64800,13,
146694,7335,L,Blue,97200,45,
146695,7335,L,Gray,86400,58,
146696,7335,XL,Black,79200,49,
146697,7335,XL,White,54000,58,
146698,7335,XL,Red,90000,10,
146699,7335,XL,Blue,93600,55,
146700,7335,XL,Gray,39600,10,
146701,7336,S,Black,58200,23,
146702,7336,S,White,87300,16,
146703,7336,S,Red,77600,32,
146704,7336,S,Blue,92150,50,
146705,7336,S,Gray,58200,17,
146706,7336,M,Black,140650,39,
146707,7336,M,White,126100,15,
146708,7336,M,Red,135800,32,
146709,7336,M,Blue,101850,33,
146710,7336,M,Gray,82450,32,
146711,7336,L,Black,135800,36,
146712,7336,L,White,58200,41,
146713,7336,L,Red,58200,40,
146714,7336,L,Blue,92150,48,
146715,7336,L,Gray,111549,49,
146716,7336,XL,Black,77600,35,
146717,7336,XL,White,135800,26,
146718,7336,XL,Red,116400,41,
146719,7336,XL,Blue,111549,28,
146720,7336,XL,Gray,106700,13,
146721,7337,S,Black,33300,30,
146722,7337,S,White,33300,27,
146723,7337,S,Red,51800,22,
146724,7337,S,Blue,35150,31,
146725,7337,S,Gray,33300,38,
146726,7337,M,Black,46250,52,
146727,7337,M,White,33300,56,
146728,7337,M,Red,49950,55,
146729,7337,M,Blue,38850,34,
146730,7337,M,Gray,53650,41,
146731,7337,L,Black,48100,46,
146732,7337,L,White,38850,58,
146733,7337,L,Red,46250,16,
146734,7337,L,Blue,31450,37,
146735,7337,L,Gray,44400,36,
146736,7337,XL,Black,38850,10,
146737,7337,XL,White,48100,49,
146738,7337,XL,Red,51800,17,
146739,7337,XL,Blue,24049,38,
146740,7337,XL,Gray,53650,59,
146741,7338,S,Black,29250,55,
146742,7338,S,White,56550,37,
146743,7338,S,Red,44850,29,
146744,7338,S,Blue,44850,49,
146745,7338,S,Gray,46800,14,
146746,7338,M,Black,44850,49,
146747,7338,M,White,33150,29,
146748,7338,M,Red,33150,45,
146749,7338,M,Blue,44850,32,
146750,7338,M,Gray,40950,15,
146751,7338,L,Black,27300,41,
146752,7338,L,White,42900,34,
146753,7338,L,Red,42900,18,
146754,7338,L,Blue,40950,14,
146755,7338,L,Gray,35100,40,
146756,7338,XL,Black,58500,15,
146757,7338,XL,White,40950,24,
146758,7338,XL,Red,21450,47,
146759,7338,XL,Blue,19500,25,
146760,7338,XL,Gray,54600,32,
146761,7339,S,Black,72800,15,
146762,7339,S,White,41600,55,
146763,7339,S,Red,70200,32,
146764,7339,S,Blue,57200,52,
146765,7339,S,Gray,78000,33,
146766,7339,M,Black,26000,42,
146767,7339,M,White,62400,54,
146768,7339,M,Red,49400,25,
146769,7339,M,Blue,44200,30,
146770,7339,M,Gray,31200,52,
146771,7339,L,Black,39000,10,
146772,7339,L,White,59799,56,
146773,7339,L,Red,72800,56,
146774,7339,L,Blue,46800,17,
146775,7339,L,Gray,65000,12,
146776,7339,XL,Black,44200,36,
146777,7339,XL,White,39000,28,
146778,7339,XL,Red,62400,49,
146779,7339,XL,Blue,39000,17,
146780,7339,XL,Gray,59799,48,
146781,7340,S,Black,51450,25,
146782,7340,S,White,41650,14,
146783,7340,S,Red,26950,15,
146784,7340,S,Blue,26950,12,
146785,7340,S,Gray,41650,49,
146786,7340,M,Black,26950,41,
146787,7340,M,White,53900,54,
146788,7340,M,Red,63700,16,
146789,7340,M,Blue,41650,35,
146790,7340,M,Gray,73500,13,
146791,7340,L,Black,63700,38,
146792,7340,L,White,63700,40,
146793,7340,L,Red,73500,32,
146794,7340,L,Blue,61250,38,
146795,7340,L,Gray,73500,16,
146796,7340,XL,Black,39200,12,
146797,7340,XL,White,61250,22,
146798,7340,XL,Red,29400,14,
146799,7340,XL,Blue,53900,35,
146800,7340,XL,Gray,63700,17,
146801,7341,S,Black,28500,49,
146802,7341,S,White,14250,41,
146803,7341,S,Red,24700,29,
146804,7341,S,Blue,23750,11,
146805,7341,S,Gray,24700,46,
146806,7341,M,Black,22800,32,
146807,7341,M,White,25650,47,
146808,7341,M,Red,23750,16,
146809,7341,M,Blue,28500,18,
146810,7341,M,Gray,18050,20,
146811,7341,L,Black,13300,25,
146812,7341,L,White,25650,33,
146813,7341,L,Red,22800,30,
146814,7341,L,Blue,15200,16,
146815,7341,L,Gray,18050,22,
146816,7341,XL,Black,25650,31,
146817,7341,XL,White,22800,10,
146818,7341,XL,Red,14250,44,
146819,7341,XL,Blue,26600,57,
146820,7341,XL,Gray,25650,35,
146821,7342,S,Black,22000,39,
146822,7342,S,White,22000,31,
146823,7342,S,Red,46200,12,
146824,7342,S,Blue,63800,21,
146825,7342,S,Gray,22000,18,
146826,7342,M,Black,24200,25,
146827,7342,M,White,48400,37,
146828,7342,M,Red,66000,15,
146829,7342,M,Blue,39600,15,
146830,7342,M,Gray,55000,25,
146831,7342,L,Black,48400,28,
146832,7342,L,White,26400,55,
146833,7342,L,Red,63800,51,
146834,7342,L,Blue,61599,22,
146835,7342,L,Gray,41800,29,
146836,7342,XL,Black,33000,43,
146837,7342,XL,White,63800,44,
146838,7342,XL,Red,22000,21,
146839,7342,XL,Blue,63800,24,
146840,7342,XL,Gray,28599,45,
146841,7343,S,Black,96800,53,
146842,7343,S,White,44000,53,
146843,7343,S,Red,52800,11,
146844,7343,S,Blue,110000,25,
146845,7343,S,Gray,61599,50,
146846,7343,M,Black,92400,21,
146847,7343,M,White,110000,30,
146848,7343,M,Red,96800,40,
146849,7343,M,Blue,105600,55,
146850,7343,M,Gray,61599,34,
146851,7343,L,Black,48400,40,
146852,7343,L,White,118800,57,
146853,7343,L,Red,96800,23,
146854,7343,L,Blue,92400,34,
146855,7343,L,Gray,123199,11,
146856,7343,XL,Black,74800,21,
146857,7343,XL,White,114400,25,
146858,7343,XL,Red,83600,23,
146859,7343,XL,Blue,92400,50,
146860,7343,XL,Gray,48400,29,
146861,7344,S,Black,131950,18,
146862,7344,S,White,113750,51,
146863,7344,S,Red,63699,27,
146864,7344,S,Blue,72800,35,
146865,7344,S,Gray,95550,40,
146866,7344,M,Black,68250,59,
146867,7344,M,White,81900,18,
146868,7344,M,Red,86450,57,
146869,7344,M,Blue,122850,59,
146870,7344,M,Gray,109200,59,
146871,7344,L,Black,72800,27,
146872,7344,L,White,104649,47,
146873,7344,L,Red,63699,15,
146874,7344,L,Blue,109200,19,
146875,7344,L,Gray,95550,23,
146876,7344,XL,Black,100100,45,
146877,7344,XL,White,77350,48,
146878,7344,XL,Red,136500,27,
146879,7344,XL,Blue,77350,22,
146880,7344,XL,Gray,104649,56,
146881,7345,S,Black,126100,12,
146882,7345,S,White,101850,51,
146883,7345,S,Red,67900,33,
146884,7345,S,Blue,92150,39,
146885,7345,S,Gray,145500,12,
146886,7345,M,Black,63049,56,
146887,7345,M,White,92150,47,
146888,7345,M,Red,72750,44,
146889,7345,M,Blue,121250,58,
146890,7345,M,Gray,77600,28,
146891,7345,L,Black,140650,10,
146892,7345,L,White,130950,33,
146893,7345,L,Red,77600,41,
146894,7345,L,Blue,145500,30,
146895,7345,L,Gray,48500,13,
146896,7345,XL,Black,135800,40,
146897,7345,XL,White,72750,26,
146898,7345,XL,Red,130950,48,
146899,7345,XL,Blue,130950,59,
146900,7345,XL,Gray,48500,24,
146901,7346,S,Black,40800,24,
146902,7346,S,White,52800,36,
146903,7346,S,Red,64800,46,
146904,7346,S,Blue,24000,20,
146905,7346,S,Gray,64800,17,
146906,7346,M,Black,38400,26,
146907,7346,M,White,40800,52,
146908,7346,M,Red,57600,58,
146909,7346,M,Blue,64800,52,
146910,7346,M,Gray,67200,22,
146911,7346,L,Black,24000,20,
146912,7346,L,White,36000,31,
146913,7346,L,Red,31199,18,
146914,7346,L,Blue,31199,41,
146915,7346,L,Gray,60000,53,
146916,7346,XL,Black,33600,30,
146917,7346,XL,White,43200,12,
146918,7346,XL,Red,62400,27,
146919,7346,XL,Blue,69600,31,
146920,7346,XL,Gray,55199,29,
146921,7347,S,Black,40500,24,
146922,7347,S,White,68850,38,
146923,7347,S,Red,97200,45,
146924,7347,S,Blue,56700,50,
146925,7347,S,Gray,76950,13,
146926,7347,M,Black,76950,36,
146927,7347,M,White,48600,13,
146928,7347,M,Red,89100,32,
146929,7347,M,Blue,89100,49,
146930,7347,M,Gray,48600,26,
146931,7347,L,Black,101250,27,
146932,7347,L,White,101250,51,
146933,7347,L,Red,93150,31,
146934,7347,L,Blue,72900,52,
146935,7347,L,Gray,121500,22,
146936,7347,XL,Black,85050,11,
146937,7347,XL,White,97200,38,
146938,7347,XL,Red,68850,50,
146939,7347,XL,Blue,113400,29,
146940,7347,XL,Gray,101250,52,
146941,7348,S,Black,74100,36,
146942,7348,S,White,66300,47,
146943,7348,S,Red,58500,26,
146944,7348,S,Blue,46800,50,
146945,7348,S,Gray,58500,18,
146946,7348,M,Black,39000,26,
146947,7348,M,White,117000,42,
146948,7348,M,Red,117000,45,
146949,7348,M,Blue,70200,23,
146950,7348,M,Gray,109200,43,
146951,7348,L,Black,113100,57,
146952,7348,L,White,42900,26,
146953,7348,L,Red,62400,37,
146954,7348,L,Blue,85800,21,
146955,7348,L,Gray,54600,30,
146956,7348,XL,Black,42900,55,
146957,7348,XL,White,81900,35,
146958,7348,XL,Red,54600,25,
146959,7348,XL,Blue,46800,51,
146960,7348,XL,Gray,105300,34,
146961,7349,S,Black,87000,42,
146962,7349,S,White,63000,12,
146963,7349,S,Red,66000,24,
146964,7349,S,Blue,38999,55,
146965,7349,S,Gray,57000,15,
146966,7349,M,Black,48000,52,
146967,7349,M,White,78000,27,
146968,7349,M,Red,30000,18,
146969,7349,M,Blue,81000,41,
146970,7349,M,Gray,66000,10,
146971,7349,L,Black,87000,52,
146972,7349,L,White,90000,52,
146973,7349,L,Red,63000,30,
146974,7349,L,Blue,57000,25,
146975,7349,L,Gray,90000,54,
146976,7349,XL,Black,66000,40,
146977,7349,XL,White,33000,44,
146978,7349,XL,Red,48000,36,
146979,7349,XL,Blue,81000,17,
146980,7349,XL,Gray,33000,56,
146981,7350,S,Black,106800,15,
146982,7350,S,White,93450,31,
146983,7350,S,Red,129050,13,
146984,7350,S,Blue,71200,10,
146985,7350,S,Gray,124599,10,
146986,7350,M,Black,133500,22,
146987,7350,M,White,80100,38,
146988,7350,M,Red,66750,53,
146989,7350,M,Blue,115700,13,
146990,7350,M,Gray,133500,48,
146991,7350,L,Black,106800,23,
146992,7350,L,White,53400,54,
146993,7350,L,Red,129050,17,
146994,7350,L,Blue,57849,58,
146995,7350,L,Gray,124599,22,
146996,7350,XL,Black,53400,55,
146997,7350,XL,White,66750,11,
146998,7350,XL,Red,48950,31,
146999,7350,XL,Blue,133500,22,
147000,7350,XL,Gray,102349,58,
147001,7351,S,Black,27500,15,
147002,7351,S,White,82500,26,
147003,7351,S,Red,27500,43,
147004,7351,S,Blue,49500,14,
147005,7351,S,Gray,30250,37,
147006,7351,M,Black,71500,56,
147007,7351,M,White,27500,20,
147008,7351,M,Red,30250,37,
147009,7351,M,Blue,27500,47,
147010,7351,M,Gray,44000,23,
147011,7351,L,Black,82500,10,
147012,7351,L,White,74250,10,
147013,7351,L,Red,49500,32,
147014,7351,L,Blue,79750,45,
147015,7351,L,Gray,60500,57,
147016,7351,XL,Black,41250,22,
147017,7351,XL,White,44000,32,
147018,7351,XL,Red,68750,22,
147019,7351,XL,Blue,68750,12,
147020,7351,XL,Gray,38500,17,
147021,7352,S,Black,141000,45,
147022,7352,S,White,89300,17,
147023,7352,S,Red,141000,32,
147024,7352,S,Blue,70500,52,
147025,7352,S,Gray,112800,54,
147026,7352,M,Black,61099,54,
147027,7352,M,White,103400,26,
147028,7352,M,Red,131600,24,
147029,7352,M,Blue,126900,55,
147030,7352,M,Gray,70500,53,
147031,7352,L,Black,56400,14,
147032,7352,L,White,56400,30,
147033,7352,L,Red,98700,10,
147034,7352,L,Blue,126900,46,
147035,7352,L,Gray,136300,29,
147036,7352,XL,Black,70500,59,
147037,7352,XL,White,51700,51,
147038,7352,XL,Red,141000,44,
147039,7352,XL,Blue,103400,45,
147040,7352,XL,Gray,65800,41,
147041,7353,S,Black,59799,32,
147042,7353,S,White,138000,58,
147043,7353,S,Red,69000,29,
147044,7353,S,Blue,46000,24,
147045,7353,S,Gray,105799,47,
147046,7353,M,Black,82800,51,
147047,7353,M,White,50600,19,
147048,7353,M,Red,46000,44,
147049,7353,M,Blue,50600,41,
147050,7353,M,Gray,101200,35,
147051,7353,L,Black,50600,11,
147052,7353,L,White,46000,16,
147053,7353,L,Red,101200,25,
147054,7353,L,Blue,115000,37,
147055,7353,L,Gray,59799,59,
147056,7353,XL,Black,64399,20,
147057,7353,XL,White,105799,46,
147058,7353,XL,Red,110400,14,
147059,7353,XL,Blue,46000,20,
147060,7353,XL,Gray,101200,57,
147061,7354,S,Black,79200,37,
147062,7354,S,White,75600,13,
147063,7354,S,Red,82800,40,
147064,7354,S,Blue,100800,58,
147065,7354,S,Gray,46799,18,
147066,7354,M,Black,82800,39,
147067,7354,M,White,97200,38,
147068,7354,M,Red,50400,31,
147069,7354,M,Blue,68400,26,
147070,7354,M,Gray,90000,31,
147071,7354,L,Black,75600,52,
147072,7354,L,White,108000,14,
147073,7354,L,Red,61200,28,
147074,7354,L,Blue,79200,13,
147075,7354,L,Gray,61200,41,
147076,7354,XL,Black,50400,13,
147077,7354,XL,White,39600,53,
147078,7354,XL,Red,54000,19,
147079,7354,XL,Blue,93600,27,
147080,7354,XL,Gray,90000,29,
147081,7355,S,Black,17600,36,
147082,7355,S,White,21600,27,
147083,7355,S,Red,17600,55,
147084,7355,S,Blue,14400,54,
147085,7355,S,Gray,23200,45,
147086,7355,M,Black,17600,27,
147087,7355,M,White,16800,12,
147088,7355,M,Red,12800,48,
147089,7355,M,Blue,13600,10,
147090,7355,M,Gray,13600,31,
147091,7355,L,Black,19200,57,
147092,7355,L,White,13600,59,
147093,7355,L,Red,22400,22,
147094,7355,L,Blue,10399,18,
147095,7355,L,Gray,17600,36,
147096,7355,XL,Black,17600,19,
147097,7355,XL,White,17600,16,
147098,7355,XL,Red,8000,42,
147099,7355,XL,Blue,12800,20,
147100,7355,XL,Gray,9600,41,
147101,7356,S,Black,46900,35,
147102,7356,S,White,43549,47,
147103,7356,S,Red,36850,11,
147104,7356,S,Blue,43549,22,
147105,7356,S,Gray,87100,54,
147106,7356,M,Black,43549,40,
147107,7356,M,White,63650,28,
147108,7356,M,Red,40200,33,
147109,7356,M,Blue,60300,11,
147110,7356,M,Gray,70350,18,
147111,7356,L,Black,100500,50,
147112,7356,L,White,77050,48,
147113,7356,L,Red,100500,20,
147114,7356,L,Blue,97150,40,
147115,7356,L,Gray,100500,29,
147116,7356,XL,Black,90450,59,
147117,7356,XL,White,36850,34,
147118,7356,XL,Red,77050,15,
147119,7356,XL,Blue,87100,50,
147120,7356,XL,Gray,83750,26,
147121,7357,S,Black,44250,55,
147122,7357,S,White,32450,22,
147123,7357,S,Red,50150,12,
147124,7357,S,Blue,35400,33,
147125,7357,S,Gray,32450,19,
147126,7357,M,Black,61950,26,
147127,7357,M,White,44250,45,
147128,7357,M,Red,53100,34,
147129,7357,M,Blue,50150,10,
147130,7357,M,Gray,41300,55,
147131,7357,L,Black,64900,21,
147132,7357,L,White,73750,52,
147133,7357,L,Red,76700,34,
147134,7357,L,Blue,35400,48,
147135,7357,L,Gray,32450,55,
147136,7357,XL,Black,79650,17,
147137,7357,XL,White,38349,50,
147138,7357,XL,Red,85550,31,
147139,7357,XL,Blue,79650,40,
147140,7357,XL,Gray,50150,16,
147141,7358,S,Black,52000,27,
147142,7358,S,White,97500,26,
147143,7358,S,Red,58500,30,
147144,7358,S,Blue,55250,25,
147145,7358,S,Gray,52000,53,
147146,7358,M,Black,58500,57,
147147,7358,M,White,74750,54,
147148,7358,M,Red,97500,44,
147149,7358,M,Blue,48750,26,
147150,7358,M,Gray,45500,30,
147151,7358,L,Black,87750,53,
147152,7358,L,White,61750,56,
147153,7358,L,Red,71500,52,
147154,7358,L,Blue,55250,23,
147155,7358,L,Gray,48750,13,
147156,7358,XL,Black,35750,54,
147157,7358,XL,White,35750,55,
147158,7358,XL,Red,84500,49,
147159,7358,XL,Blue,94250,51,
147160,7358,XL,Gray,58500,27,
147161,7359,S,Black,51150,32,
147162,7359,S,White,46500,26,
147163,7359,S,Red,130199,10,
147164,7359,S,Blue,55800,25,
147165,7359,S,Gray,69750,37,
147166,7359,M,Black,120900,49,
147167,7359,M,White,74400,45,
147168,7359,M,Red,79050,11,
147169,7359,M,Blue,116250,28,
147170,7359,M,Gray,97650,45,
147171,7359,L,Black,60449,42,
147172,7359,L,White,69750,57,
147173,7359,L,Red,106949,28,
147174,7359,L,Blue,60449,18,
147175,7359,L,Gray,130199,11,
147176,7359,XL,Black,130199,20,
147177,7359,XL,White,120900,20,
147178,7359,XL,Red,106949,37,
147179,7359,XL,Blue,74400,37,
147180,7359,XL,Gray,79050,27,
147181,7360,S,Black,68400,31,
147182,7360,S,White,93600,54,
147183,7360,S,Red,90000,27,
147184,7360,S,Blue,68400,26,
147185,7360,S,Gray,86400,19,
147186,7360,M,Black,100800,22,
147187,7360,M,White,100800,23,
147188,7360,M,Red,50400,33,
147189,7360,M,Blue,50400,55,
147190,7360,M,Gray,57600,32,
147191,7360,L,Black,46799,18,
147192,7360,L,White,39600,30,
147193,7360,L,Red,90000,28,
147194,7360,L,Blue,104400,50,
147195,7360,L,Gray,86400,27,
147196,7360,XL,Black,75600,39,
147197,7360,XL,White,75600,13,
147198,7360,XL,Red,86400,39,
147199,7360,XL,Blue,64800,29,
147200,7360,XL,Gray,61200,42,
147201,7361,S,Black,64600,35,
147202,7361,S,White,98800,23,
147203,7361,S,Red,72200,15,
147204,7361,S,Blue,83600,12,
147205,7361,S,Gray,102600,29,
147206,7361,M,Black,53200,42,
147207,7361,M,White,95000,17,
147208,7361,M,Red,57000,35,
147209,7361,M,Blue,102600,10,
147210,7361,M,Gray,60800,56,
147211,7361,L,Black,102600,31,
147212,7361,L,White,60800,12,
147213,7361,L,Red,87400,16,
147214,7361,L,Blue,57000,22,
147215,7361,L,Gray,95000,17,
147216,7361,XL,Black,45600,31,
147217,7361,XL,White,45600,12,
147218,7361,XL,Red,98800,24,
147219,7361,XL,Blue,49399,43,
147220,7361,XL,Gray,87400,12,
147221,7362,S,Black,114000,34,
147222,7362,S,White,114000,56,
147223,7362,S,Red,47500,42,
147224,7362,S,Blue,133000,29,
147225,7362,S,Gray,114000,21,
147226,7362,M,Black,47500,39,
147227,7362,M,White,114000,21,
147228,7362,M,Red,80750,37,
147229,7362,M,Blue,142500,10,
147230,7362,M,Gray,123500,16,
147231,7362,L,Black,114000,14,
147232,7362,L,White,128250,42,
147233,7362,L,Red,47500,15,
147234,7362,L,Blue,137750,27,
147235,7362,L,Gray,57000,15,
147236,7362,XL,Black,99750,41,
147237,7362,XL,White,114000,50,
147238,7362,XL,Red,52250,31,
147239,7362,XL,Blue,76000,32,
147240,7362,XL,Gray,90250,18,
147241,7363,S,Black,55500,26,
147242,7363,S,White,22200,37,
147243,7363,S,Red,25900,17,
147244,7363,S,Blue,25900,40,
147245,7363,S,Gray,25900,11,
147246,7363,M,Black,27750,47,
147247,7363,M,White,20350,43,
147248,7363,M,Red,55500,45,
147249,7363,M,Blue,38850,36,
147250,7363,M,Gray,55500,30,
147251,7363,L,Black,51800,22,
147252,7363,L,White,35150,20,
147253,7363,L,Red,18500,37,
147254,7363,L,Blue,42550,23,
147255,7363,L,Gray,40700,54,
147256,7363,XL,Black,27750,26,
147257,7363,XL,White,35150,54,
147258,7363,XL,Red,18500,26,
147259,7363,XL,Blue,38850,57,
147260,7363,XL,Gray,20350,12,
147261,7364,S,Black,89100,20,
147262,7364,S,White,56100,42,
147263,7364,S,Red,82500,40,
147264,7364,S,Blue,46200,28,
147265,7364,S,Gray,92400,58,
147266,7364,M,Black,82500,54,
147267,7364,M,White,72600,26,
147268,7364,M,Red,56100,54,
147269,7364,M,Blue,42899,11,
147270,7364,M,Gray,95700,56,
147271,7364,L,Black,59400,19,
147272,7364,L,White,92400,39,
147273,7364,L,Red,39600,34,
147274,7364,L,Blue,92400,50,
147275,7364,L,Gray,52800,15,
147276,7364,XL,Black,99000,31,
147277,7364,XL,White,46200,56,
147278,7364,XL,Red,95700,28,
147279,7364,XL,Blue,52800,41,
147280,7364,XL,Gray,49500,15,
147281,7365,S,Black,21600,38,
147282,7365,S,White,25200,16,
147283,7365,S,Red,26100,31,
147284,7365,S,Blue,9000,36,
147285,7365,S,Gray,27000,34,
147286,7365,M,Black,13500,48,
147287,7365,M,White,24300,48,
147288,7365,M,Red,12600,18,
147289,7365,M,Blue,25200,50,
147290,7365,M,Gray,19800,56,
147291,7365,L,Black,17100,26,
147292,7365,L,White,27000,33,
147293,7365,L,Red,9000,26,
147294,7365,L,Blue,11699,53,
147295,7365,L,Gray,20700,10,
147296,7365,XL,Black,18900,56,
147297,7365,XL,White,27000,42,
147298,7365,XL,Red,24300,46,
