shopID,shopName,ownerUserID
1560,Shop Dang Hoang Binh,5150
1561,Shop Huynh Thanh Minh,5007
1562,Shop Lumina Studio 1562,5523
1563,Shop Saffron & Sage 1563,634
1564,Shop Vo Hoang An,7586
1565,Shop Zestie 1565,6802
1566,Shop Saffron & Sage 1566,2645
1567,Shop Vo Thanh Khanh,8071
1568,Shop Huynh Thanh Khanh,2066
1569,Shop Fashion 1569,9412
1570,Shop Pham Trong An,5950
1571,Shop Fashion 1571,3709
1572,Shop Lumina Studio 1572,49
1573,Shop Fashion 1573,8641
1574,Shop Zestie 1574,1901
1575,Shop Huynh Nha Huy,1495
1576,Shop Lumina Studio 1576,836
1577,Shop Pham Thanh Khanh,3523
1578,Shop Zestie 1578,2861
1579,Shop Zestie 1579,5457
1580,Shop Fashion 1580,2429
1581,Shop Zestie 1581,9033
1582,Shop Nguyen Nha Nam,4317
1583,Shop Fashion 1583,9809
1584,Shop Accessories 1584,5649
1585,Shop Zestie 1585,5889
1586,Shop Lumina Studio 1586,2217
1587,Shop Zestie 1587,653
1588,Shop Fashion 1588,9009
1589,Shop Saffron & Sage 1589,3137
1590,Shop Hoang Thanh Binh,9773
1591,Shop Fashion 1591,8307
1592,Shop Dang Trong Long,725
1593,Shop Accessories 1593,5590
1594,Shop Fashion 1594,3979
1595,Shop Lumina Studio 1595,2498
1596,Shop Tran Hong Huy,5148
1597,Shop Zestie 1597,6872
1598,Shop Vo Thanh Binh,6460
1599,Shop Vo Nha Dung,4275
1600,Shop Zestie 1600,5650
1601,Shop Nguyen Nha Huy,828
1602,Shop Fashion 1602,3012
1603,Shop Saffron & Sage 1603,3637
1604,Shop Nguyen Hoang Khanh,6061
1605,Shop Hoang Hoang Binh,2808
1606,Shop Saffron & Sage 1606,4253
1607,Shop Lumina Studio 1607,331
1608,Shop Pham Trong Nam,7652
1609,Shop Saffron & Sage 1609,3368
1610,Shop Le Nha Binh,1747
1611,Shop Pham Hoang An,6420
1612,Shop Fashion 1612,6264
1613,Shop Dang Hoang Nam,4093
1614,Shop Pham Nha Dung,4002
1615,Shop Lumina Studio 1615,5152
1616,Shop Lumina Studio 1616,3349
1617,Shop Dang Trong An,4733
1618,Shop Dang Thanh Long,3204
1619,Shop Zestie 1619,8153
1620,Shop Lumina Studio 1620,1968
1621,Shop Fashion 1621,1887
1622,Shop Fashion 1622,5727
1623,Shop Saffron & Sage 1623,4780
1624,Shop Accessories 1624,2245
1625,Shop Fashion 1625,3271
1626,Shop Zestie 1626,6396
1627,Shop Tran Hong Phuc,7834
1628,Shop Lumina Studio 1628,727
1629,Shop Saffron & Sage 1629,4257
1630,Shop Accessories 1630,3665
1631,Shop Nguyen Trong Nam,6665
1632,Shop Accessories 1632,7297
1633,Shop Lumina Studio 1633,3423
1634,Shop Dang Hoang Dung,5732
1635,Shop Pham Nha Dung,7054
1636,Shop Accessories 1636,9344
1637,Shop Huynh Trong Minh,2036
1638,Shop Vo Nha Nam,4685
1639,Shop Pham Hoang Cuong,7338
1640,Shop Huynh Trong Nam,6291
1641,Shop Zestie 1641,5633
1642,Shop Saffron & Sage 1642,1332
1643,Shop Accessories 1643,6640
1644,Shop Hoang Hoang Khanh,7186
1645,Shop Fashion 1645,8836
1646,Shop Accessories 1646,4507
1647,Shop Lumina Studio 1647,5313
1648,Shop Fashion 1648,7763
1649,Shop Lumina Studio 1649,8634
1650,Shop Tran Hoang Minh,903
1651,Shop Pham Nha Nam,3019
1652,Shop Tran Hoang Cuong,129
1653,Shop Fashion 1653,6347
1654,Shop Accessories 1654,6001
1655,Shop Nguyen Trong Khanh,947
1656,Shop Nguyen Hong Binh,8175
1657,Shop Tran Hong Binh,5071
1658,Shop Huynh Nha Binh,636
1659,Shop Accessories 1659,4318
1660,Shop Zestie 1660,7629
1661,Shop Zestie 1661,6479
1662,Shop Le Thanh Long,8246
1663,Shop Accessories 1663,791
1664,Shop Accessories 1664,5463
1665,Shop Le Hong An,9088
1666,Shop Fashion 1666,1632
1667,Shop Hoang Trong Nam,754
1668,Shop Pham Nha Khanh,5105
1669,Shop Hoang Hong Binh,5419
1670,Shop Huynh Hong Huy,1640
1671,Shop Fashion 1671,5941
1672,Shop Lumina Studio 1672,3736
1673,Shop Zestie 1673,1023
1674,Shop Vo Hong Nam,5847
1675,Shop Fashion 1675,5655
1676,Shop Vo Hoang Minh,7447
1677,Shop Fashion 1677,4125
1678,Shop Le Trong Cuong,2125
1679,Shop Fashion 1679,5019
1680,Shop Lumina Studio 1680,5908
1681,Shop Lumina Studio 1681,3146
1682,Shop Accessories 1682,7314
1683,Shop Tran Nha Dung,1228
1684,Shop Lumina Studio 1684,5164
1685,Shop Zestie 1685,301
1686,Shop Hoang Nha Dung,924
1687,Shop Lumina Studio 1687,5457
1688,Shop Zestie 1688,7562
1689,Shop Pham Hoang Long,4699
1690,Shop Saffron & Sage 1690,9044
1691,Shop Saffron & Sage 1691,4762
1692,Shop Zestie 1692,6773
1693,Shop Tran Trong Huy,8584
1694,Shop Zestie 1694,9287
1695,Shop Dang Thanh Minh,2815
1696,Shop Lumina Studio 1696,5481
1697,Shop Fashion 1697,361
1698,Shop Dang Hong An,7558
1699,Shop Accessories 1699,9411
1700,Shop Lumina Studio 1700,2521
1701,Shop Saffron & Sage 1701,6785
1702,Shop Tran Thanh An,5643
1703,Shop Le Nha Huy,2083
1704,Shop Accessories 1704,1995
1705,Shop Le Nha Huy,5788
1706,Shop Saffron & Sage 1706,3141
1707,Shop Pham Nha Dung,2024
1708,Shop Le Thanh Nam,6306
1709,Shop Le Hong Phuc,3905
1710,Shop Tran Hoang Cuong,5423
1711,Shop Tran Hong Dung,7247
1712,Shop Dang Nha Minh,9978
1713,Shop Nguyen Hong Minh,840
1714,Shop Zestie 1714,2452
1715,Shop Saffron & Sage 1715,33
1716,Shop Vo Nha Khanh,1237
1717,Shop Dang Nha Nam,229
1718,Shop Fashion 1718,1791
1719,Shop Fashion 1719,5788
1720,Shop Hoang Nha Nam,1680
1721,Shop Fashion 1721,2098
1722,Shop Tran Nha Binh,9434
1723,Shop Lumina Studio 1723,4926
1724,Shop Accessories 1724,1504
1725,Shop Fashion 1725,4295
1726,Shop Accessories 1726,8821
1727,Shop Fashion 1727,905
1728,Shop Nguyen Hoang Khanh,9082
1729,Shop Saffron & Sage 1729,2479
1730,Shop Dang Nha Minh,41
1731,Shop Lumina Studio 1731,4640
1732,Shop Huynh Thanh Dung,5800
1733,Shop Zestie 1733,8949
1734,Shop Fashion 1734,6205
1735,Shop Le Nha Huy,7309
1736,Shop Accessories 1736,9453
1737,Shop Fashion 1737,8258
1738,Shop Lumina Studio 1738,6260
1739,Shop Saffron & Sage 1739,6730
1740,Shop Lumina Studio 1740,1278
1741,Shop Accessories 1741,1718
1742,Shop Zestie 1742,2237
1743,Shop Vo Thanh Huy,783
1744,Shop Le Trong Khanh,7085
1745,Shop Lumina Studio 1745,9394
1746,Shop Nguyen Trong Nam,2380
1747,Shop Accessories 1747,5185
1748,Shop Accessories 1748,9161
1749,Shop Fashion 1749,1487
1750,Shop Vo Hong Nam,8219
1751,Shop Dang Trong Binh,4181
1752,Shop Lumina Studio 1752,6174
1753,Shop Saffron & Sage 1753,8227
1754,Shop Le Trong Nam,3020
1755,Shop Huynh Nha An,3002
1756,Shop Dang Nha Long,618
1757,Shop Fashion 1757,9383
1758,Shop Dang Hoang Huy,4671
1759,Shop Huynh Hoang Binh,1688
1760,Shop Hoang Nha Huy,3083
1761,Shop Accessories 1761,614
1762,Shop Tran Thanh Long,1603
1763,Shop Saffron & Sage 1763,2270
1764,Shop Accessories 1764,9973
1765,Shop Accessories 1765,4374
1766,Shop Fashion 1766,103
1767,Shop Nguyen Hoang Huy,9569
1768,Shop Vo Thanh Long,1775
1769,Shop Accessories 1769,7906
1770,Shop Zestie 1770,7063
1771,Shop Zestie 1771,9321
1772,Shop Saffron & Sage 1772,1224
1773,Shop Accessories 1773,3665
1774,Shop Tran Trong Binh,969
1775,Shop Saffron & Sage 1775,4026
1776,Shop Hoang Hoang Dung,7791
1777,Shop Hoang Thanh Dung,1242
1778,Shop Zestie 1778,5977
1779,Shop Accessories 1779,2330
1780,Shop Huynh Nha Khanh,6833
1781,Shop Huynh Hoang Cuong,5914
1782,Shop Lumina Studio 1782,49
1783,Shop Accessories 1783,2994
1784,Shop Hoang Hoang Binh,1149
1785,Shop Accessories 1785,9850
1786,Shop Zestie 1786,7172
1787,Shop Lumina Studio 1787,8985
1788,Shop Pham Thanh Khanh,9349
1789,Shop Le Thanh An,3060
1790,Shop Accessories 1790,4120
1791,Shop Fashion 1791,1849
1792,Shop Zestie 1792,9326
1793,Shop Zestie 1793,2981
1794,Shop Hoang Trong Minh,5247
1795,Shop Tran Hong Khanh,7641
1796,Shop Le Nha Huy,5138
1797,Shop Tran Thanh Dung,9093
1798,Shop Pham Nha Nam,4863
1799,Shop Hoang Hong Minh,1238
1800,Shop Nguyen Thanh Minh,1258
1801,Shop Fashion 1801,6319
1802,Shop Le Thanh Huy,2272
1803,Shop Lumina Studio 1803,6609
1804,Shop Huynh Hong Cuong,6058
1805,Shop Saffron & Sage 1805,4454
1806,Shop Le Trong Huy,487
1807,Shop Tran Hong Dung,6549
1808,Shop Zestie 1808,8497
1809,Shop Fashion 1809,5202
1810,Shop Lumina Studio 1810,8890
1811,Shop Saffron & Sage 1811,2969
1812,Shop Saffron & Sage 1812,6580
1813,Shop Saffron & Sage 1813,7217
1814,Shop Zestie 1814,5854
1815,Shop Zestie 1815,2997
1816,Shop Accessories 1816,4418
1817,Shop Hoang Hoang Minh,5811
1818,Shop Zestie 1818,9178
1819,Shop Accessories 1819,4744
1820,Shop Lumina Studio 1820,6264
1821,Shop Lumina Studio 1821,5993
1822,Shop Saffron & Sage 1822,3658
1823,Shop Accessories 1823,7222
1824,Shop Fashion 1824,2358
1825,Shop Nguyen Hong Huy,845
1826,Shop Lumina Studio 1826,9941
1827,Shop Zestie 1827,7374
1828,Shop Nguyen Nha Khanh,1079
1829,Shop Huynh Thanh Binh,682
1830,Shop Pham Trong Khanh,9522
1831,Shop Fashion 1831,3135
1832,Shop Lumina Studio 1832,5843
1833,Shop Tran Hoang Minh,594
1834,Shop Nguyen Thanh An,600
1835,Shop Hoang Hoang Nam,9477
1836,Shop Zestie 1836,1252
1837,Shop Zestie 1837,4734
1838,Shop Accessories 1838,1172
1839,Shop Saffron & Sage 1839,6329
1840,Shop Tran Thanh Dung,2202
1841,Shop Fashion 1841,623
1842,Shop Saffron & Sage 1842,9003
1843,Shop Accessories 1843,935
1844,Shop Accessories 1844,6140
1845,Shop Lumina Studio 1845,3709
1846,Shop Saffron & Sage 1846,6971
1847,Shop Hoang Hoang Khanh,3136
1848,Shop Tran Trong Huy,4402
1849,Shop Accessories 1849,217
1850,Shop Dang Nha Khanh,5144
1851,Shop Vo Hong Huy,5053
1852,Shop Lumina Studio 1852,7054
1853,Shop Saffron & Sage 1853,3949
1854,Shop Lumina Studio 1854,760
1855,Shop Zestie 1855,4250
1856,Shop Lumina Studio 1856,4564
1857,Shop Huynh Trong An,420
1858,Shop Nguyen Nha Minh,8642
1859,Shop Zestie 1859,1523
1860,Shop Lumina Studio 1860,5957
1861,Shop Tran Hong Khanh,3455
1862,Shop Saffron & Sage 1862,9015
1863,Shop Accessories 1863,6933
1864,Shop Huynh Hong Khanh,8045
1865,Shop Tran Hong Huy,8387
1866,Shop Zestie 1866,2798
1867,Shop Accessories 1867,8307
1868,Shop Accessories 1868,5771
1869,Shop Tran Hong Phuc,9023
1870,Shop Saffron & Sage 1870,3260
1871,Shop Accessories 1871,7096
1872,Shop Fashion 1872,4914
1873,Shop Fashion 1873,3018
1874,Shop Zestie 1874,123
1875,Shop Saffron & Sage 1875,2045
1876,Shop Le Hoang An,8275
1877,Shop Saffron & Sage 1877,4250
1878,Shop Nguyen Hoang Nam,2825
1879,Shop Saffron & Sage 1879,4673
1880,Shop Nguyen Trong Phuc,9894
1881,Shop Nguyen Nha Binh,3175
1882,Shop Lumina Studio 1882,3216
1883,Shop Tran Thanh An,1477
1884,Shop Fashion 1884,2121
1885,Shop Accessories 1885,7983
1886,Shop Zestie 1886,1593
1887,Shop Accessories 1887,2793
1888,Shop Zestie 1888,5194
1889,Shop Fashion 1889,7192
1890,Shop Le Trong Dung,5727
1891,Shop Lumina Studio 1891,7712
1892,Shop Accessories 1892,4860
1893,Shop Zestie 1893,7334
1894,Shop Lumina Studio 1894,8760
1895,Shop Huynh Nha Binh,4508
1896,Shop Huynh Hoang Khanh,5913
1897,Shop Dang Thanh Long,4408
1898,Shop Le Trong Nam,4675
1899,Shop Saffron & Sage 1899,949
1900,Shop Vo Nha Huy,8907
1901,Shop Saffron & Sage 1901,8141
1902,Shop Accessories 1902,3005
1903,Shop Nguyen Hoang An,6890
1904,Shop Lumina Studio 1904,5513
1905,Shop Le Trong An,7078
1906,Shop Fashion 1906,2972
1907,Shop Dang Hoang Cuong,7542
1908,Shop Dang Hoang Khanh,8362
1909,Shop Lumina Studio 1909,1133
1910,Shop Accessories 1910,23
1911,Shop Pham Nha Nam,6658
1912,Shop Saffron & Sage 1912,8313
1913,Shop Accessories 1913,9124
1914,Shop Saffron & Sage 1914,7970
1915,Shop Vo Trong Huy,4020
1916,Shop Vo Nha Long,4114
1917,Shop Accessories 1917,9646
1918,Shop Accessories 1918,9026
1919,Shop Lumina Studio 1919,6921
1920,Shop Hoang Nha Long,6137
1921,Shop Nguyen Trong Phuc,8884
1922,Shop Zestie 1922,7748
1923,Shop Accessories 1923,2807
1924,Shop Nguyen Hoang Minh,421
1925,Shop Saffron & Sage 1925,9609
1926,Shop Lumina Studio 1926,7559
1927,Shop Accessories 1927,4205
1928,Shop Pham Trong Phuc,688
1929,Shop Zestie 1929,2844
1930,Shop Saffron & Sage 1930,9672
1931,Shop Saffron & Sage 1931,8232
1932,Shop Le Hoang Dung,8626
1933,Shop Vo Nha Long,2900
1934,Shop Lumina Studio 1934,19
1935,Shop Fashion 1935,1166
1936,Shop Fashion 1936,603
1937,Shop Le Hoang Long,7265
1938,Shop Fashion 1938,42
1939,Shop Fashion 1939,2294
1940,Shop Fashion 1940,3024
1941,Shop Tran Trong Huy,1644
1942,Shop Vo Hong An,1130
1943,Shop Nguyen Trong Huy,3965
1944,Shop Huynh Hong Dung,9919
1945,Shop Fashion 1945,6406
1946,Shop Huynh Hoang Long,699
1947,Shop Huynh Thanh Khanh,4774
1948,Shop Zestie 1948,6060
1949,Shop Vo Trong Long,4739
1950,Shop Tran Nha Binh,9434
1951,Shop Zestie 1951,6764
1952,Shop Lumina Studio 1952,3439
1953,Shop Zestie 1953,7626
1954,Shop Nguyen Thanh Nam,9537
1955,Shop Zestie 1955,3923
1956,Shop Nguyen Trong Cuong,4282
1957,Shop Lumina Studio 1957,7453
1958,Shop Pham Hong Binh,4684
1959,Shop Accessories 1959,6650
1960,Shop Le Thanh Khanh,1059
1961,Shop Pham Trong Minh,8749
1962,Shop Zestie 1962,320
1963,Shop Lumina Studio 1963,7676
1964,Shop Saffron & Sage 1964,8900
1965,Shop Zestie 1965,8737
1966,Shop Lumina Studio 1966,1097
1967,Shop Dang Nha Minh,6785
1968,Shop Accessories 1968,8772
1969,Shop Dang Hoang Long,4215
1970,Shop Vo Hoang Nam,7453
1971,Shop Lumina Studio 1971,6935
1972,Shop Tran Trong Nam,7903
1973,Shop Dang Hoang Dung,6185
1974,Shop Nguyen Hoang Binh,9210
1975,Shop Lumina Studio 1975,1198
1976,Shop Accessories 1976,4089
1977,Shop Fashion 1977,8013
1978,Shop Huynh Hoang Phuc,9695
1979,Shop Fashion 1979,2053
1980,Shop Fashion 1980,9290
1981,Shop Zestie 1981,2181
1982,Shop Accessories 1982,3891
1983,Shop Zestie 1983,6923
1984,Shop Dang Hoang Huy,3093
1985,Shop Nguyen Trong Cuong,5844
1986,Shop Fashion 1986,9691
1987,Shop Pham Hoang Long,8620
1988,Shop Fashion 1988,3561
1989,Shop Pham Thanh An,99
1990,Shop Tran Hoang Long,4290
1991,Shop Le Nha Phuc,3143
1992,Shop Zestie 1992,553
1993,Shop Zestie 1993,6407
1994,Shop Zestie 1994,7964
1995,Shop Zestie 1995,8288
1996,Shop Fashion 1996,6842
1997,Shop Accessories 1997,8296
1998,Shop Pham Nha Nam,9161
1999,Shop Vo Thanh Minh,2199
2000,Shop Zestie 2000,8211
